variable,mean,median,10%,90%,feature,type,player_id,player_name,last_name,first_name,handed,birth_date,position_group,primary_position
beta[581],-0.1272613162585292,-0.1354796190289121,-1.5485278071551163,1.2948679007889934,77a3c50b-31ff-8311-b5bd-79aa901df22c_PP,PP,77a3c50b-31ff-8311-b5bd-79aa901df22c,"Farrell, Sean",Farrell,Sean,L,2001-11-02,F,F
beta[582],0.6511127596451912,0.6414400358308786,-0.8573938396076217,2.171240811645289,af1d2155-8151-1411-7139-22b219311670_PP,PP,af1d2155-8151-1411-7139-22b219311670,"Perreault, Jacob",Perreault,Jacob,R,2002-04-15,F,RW
beta[583],-0.6788883441569321,-0.6598593058838945,-2.2982735343853764,0.9417609873507616,bd0d10e2-c21a-5941-9276-9b68263f8ae8_PK,PK,bd0d10e2-c21a-5941-9276-9b68263f8ae8,"Sevigny, Vincent",Sevigny,Vincent,L,2001-04-14,D,D
beta[584],-0.06373476450413856,-0.06315162040435134,-1.620248100229329,1.498747815926898,9bb10472-226c-b81a-f090-f474f37bf428_PK,PK,9bb10472-226c-b81a-f090-f474f37bf428,"LaDue, Paul",LaDue,Paul,R,1992-09-06,D,D
beta[585],-0.6659050961277138,-0.6633060934543393,-2.3245518375484093,0.9741848472916563,67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6_PK,PK,67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6,"Pinho, Brian",Pinho,Brian,R,1995-05-11,F,F
beta[586],-0.5722396281679711,-0.5663048642611577,-2.146417017961037,0.9934477071077561,a2e5ba9a-a3d2-3c36-25f5-6b71426f884d_PK,PK,a2e5ba9a-a3d2-3c36-25f5-6b71426f884d,"Kuhlman, Karson",Kuhlman,Karson,R,1995-09-26,F,RW
beta[587],-0.5083274571274902,-0.5022531531937551,-2.133650487727341,1.0795118092263776,55083278-5797-8647-ed4f-5deab1f4fb43_PP,PP,55083278-5797-8647-ed4f-5deab1f4fb43,"Barron, Justin",Barron,Justin,R,2001-11-15,D,D
beta[588],0.2637348480383698,0.2563254397579761,-1.5113689838790152,2.0466223729754938,5c67bc38-5487-75fa-57e0-2d6811c164b6_PP,PP,5c67bc38-5487-75fa-57e0-2d6811c164b6,"Galipeau, Olivier",Galipeau,Olivier,L,1997-05-22,D,D
beta[589],-0.8511526162845897,-0.855962776306467,-2.348868210629147,0.6445280494028006,a6b4086e-956a-6a17-e22c-83858e92ef99_PP,PP,a6b4086e-956a-6a17-e22c-83858e92ef99,"Condotta, Lucas",Condotta,Lucas,L,1997-06-19,F,LW
beta[590],-0.12967722774987386,-0.12610224385664592,-1.7793062873163936,1.5291746657007093,d5cbd975-fd60-baee-98cf-7ef20bd4859f_PP,PP,d5cbd975-fd60-baee-98cf-7ef20bd4859f,"Gauthier, Julien",Gauthier,Julien,R,1997-10-15,F,RW
beta[591],-0.3308481683425634,-0.34311782966360205,-1.7204329914360152,1.0755367421736277,c61cc30c-3a23-8ac0-9a3e-8c6bdd85baf8_PK,PK,c61cc30c-3a23-8ac0-9a3e-8c6bdd85baf8,"Dobes, Jakub",Dobes,Jakub,L,2001-05-27,G,G
beta[592],-1.5244918399793477,-1.5124808684363116,-3.0030525719165304,-0.050998034787644544,5c67bc38-5487-75fa-57e0-2d6811c164b6_PK,PK,5c67bc38-5487-75fa-57e0-2d6811c164b6,"Galipeau, Olivier",Galipeau,Olivier,L,1997-05-22,D,D
beta[593],-0.98052794279096,-0.9715770061272808,-2.449079731915873,0.48058369953955,47e6d280-b60f-6e84-96d8-a374b5a662a6_PK,PK,47e6d280-b60f-6e84-96d8-a374b5a662a6,"Norlinder, Mattias",Norlinder,Mattias,L,2000-04-12,D,D
beta[594],-0.07237615177310207,-0.08165315648707666,-1.464907766819477,1.315783229573505,9daae941-4f95-c94c-baf7-a520ad42785f_PP,PP,9daae941-4f95-c94c-baf7-a520ad42785f,"Iskhakov, Ruslan",Iskhakov,Ruslan,L,2000-07-22,F,F
beta[595],-1.8356218541763683,-1.8438116674892302,-3.3200092023464336,-0.3255258344786198,5b0ef27c-6a26-8323-1b85-bf91f79d76d2_PK,PK,5b0ef27c-6a26-8323-1b85-bf91f79d76d2,"Stephens, Mitchell",Stephens,Mitchell,R,1997-02-05,F,F
beta[596],1.386472209151301,1.3795857683270212,-0.02712740320332708,2.800386543966137,66a11c0f-780c-56c8-87dc-609a264302d6_PP,PP,66a11c0f-780c-56c8-87dc-609a264302d6,"Skarek, Jakub",Skarek,Jakub,L,1999-11-10,G,G
beta[597],-0.9163766835397048,-0.9207311071270243,-2.3229806914093243,0.5035457128941285,60a256f4-156e-1e04-ed00-29e7b5fc2243_PK,PK,60a256f4-156e-1e04-ed00-29e7b5fc2243,"Bourque, Gabriel",Bourque,Gabriel,L,1990-09-23,F,LW
beta[598],-1.6212115910835294,-1.612031897881192,-3.025931059574224,-0.21578869800180434,7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d_PP,PP,7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d,"Maggio, Matthew",Maggio,Matthew,R,2002-11-25,F,F
beta[599],0.004993921860574835,-0.004788149402644333,-1.4040519787811143,1.4478920737769472,83210d48-c6d5-b414-a3fb-fb523e0d9a31_PP,PP,83210d48-c6d5-b414-a3fb-fb523e0d9a31,"Cholowski, Dennis",Cholowski,Dennis,L,1998-02-15,D,D
beta[600],-0.159275891749458,-0.1548852773244514,-1.6089700523643136,1.2838553271500124,a2e5ba9a-a3d2-3c36-25f5-6b71426f884d_PP,PP,a2e5ba9a-a3d2-3c36-25f5-6b71426f884d,"Kuhlman, Karson",Kuhlman,Karson,R,1995-09-26,F,RW
beta[601],-0.7786021703926672,-0.7632535663810123,-2.1960938394221854,0.6014769986862644,a22368c1-7f43-4c9e-20c1-482af6c7ce36_PK,PK,a22368c1-7f43-4c9e-20c1-482af6c7ce36,"Trudeau, William",Trudeau,William,L,2002-10-11,D,D
beta[602],-0.09478584948404377,-0.09265694865343473,-1.470596428313128,1.2865670044225432,8976400f-0b82-983e-4666-56338945a0fd_PK,PK,8976400f-0b82-983e-4666-56338945a0fd,"Bisson, Tobie",Bisson,Tobie,L,1997-02-01,D,D
beta[603],-1.8273305072806716,-1.8302819087297233,-3.2064613805896514,-0.4385325396036967,a6b4086e-956a-6a17-e22c-83858e92ef99_PK,PK,a6b4086e-956a-6a17-e22c-83858e92ef99,"Condotta, Lucas",Condotta,Lucas,L,1997-06-19,F,LW
beta[604],0.7226068559471844,0.7095009845609381,-0.6096478909050007,2.071186963341293,67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6_PP,PP,67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6,"Pinho, Brian",Pinho,Brian,R,1995-05-11,F,F
beta[605],-0.4349206444171966,-0.4350910052731895,-1.8657121461527268,1.01607041385,3b45ddb8-fde0-99cf-6165-f66bd4462ddb_PP,PP,3b45ddb8-fde0-99cf-6165-f66bd4462ddb,"Salo, Robin",Salo,Robin,L,1998-10-13,D,D
beta[606],-0.018524986238444785,-0.013132092638810985,-1.6620308869993219,1.60115992207287,7e3477b8-f45a-94a8-5f27-568c76857979_PP,PP,7e3477b8-f45a-94a8-5f27-568c76857979,"Twarynski, Carsen",Twarynski,Carsen,L,1997-11-24,F,LW
beta[607],0.12094993504886807,0.12248709025818633,-1.2333490159009044,1.4799135287094027,c4ebf006-49c8-4653-9f36-08b55190b8b2_PP,PP,c4ebf006-49c8-4653-9f36-08b55190b8b2,"Dufour, William",Dufour,William,R,2002-01-28,F,F
beta[608],0.9849850668050774,0.9877303295540167,-0.4414134250152747,2.3898534056639553,1d2778e0-9709-3b32-491b-3b3f32c7bb09_PK,PK,1d2778e0-9709-3b32-491b-3b3f32c7bb09,"Gignac, Brandon",Gignac,Brandon,L,1997-11-07,F,C
beta[609],0.55557509807495,0.5534131279963845,-0.7811823506614466,1.899085729154446,8db09dda-0ac0-252d-5cca-f2178f63ee43_PP,PP,8db09dda-0ac0-252d-5cca-f2178f63ee43,"Thompson, Tyce",Thompson,Tyce,R,1999-07-12,F,F
beta[610],-0.022270705405749193,-0.018908586859990133,-1.9358695923201843,1.8821674525862875,9daae941-4f95-c94c-baf7-a520ad42785f_PK,PK,9daae941-4f95-c94c-baf7-a520ad42785f,"Iskhakov, Ruslan",Iskhakov,Ruslan,L,2000-07-22,F,F
beta[611],-0.2641875174653412,-0.2557909855561994,-2.1337712000863416,1.6154816834046344,7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d_PK,PK,7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d,"Maggio, Matthew",Maggio,Matthew,R,2002-11-25,F,F
beta[612],0.7056402819288772,0.7052199702164178,-1.0207324921195138,2.472195650231762,83210d48-c6d5-b414-a3fb-fb523e0d9a31_PK,PK,83210d48-c6d5-b414-a3fb-fb523e0d9a31,"Cholowski, Dennis",Cholowski,Dennis,L,1998-02-15,D,D
beta[613],-1.1939388862933855,-1.1985576723007672,-2.722958610514606,0.3461102475356757,bb5dc6ab-b554-7e5e-317b-fa615a4a94e5_PK,PK,bb5dc6ab-b554-7e5e-317b-fa615a4a94e5,"Fulp, Aidan",Fulp,Aidan,R,2000-02-29,D,D
beta[614],0.2176014928760308,0.22179284455325993,-1.3167940352356629,1.7300570604446475,6d2da62b-0ab1-541a-7398-f2997a37927c_PP,PP,6d2da62b-0ab1-541a-7398-f2997a37927c,"Kidney, Riley",Kidney,Riley,L,2003-03-25,F,F
beta[615],-0.45353394149936516,-0.45527705182690503,-2.1931070855139567,1.2604738294784872,080a4b83-a144-5887-3f0e-084a2fbeb039_PK,PK,080a4b83-a144-5887-3f0e-084a2fbeb039,"Asselin, Samuel",Asselin,Samuel,L,1998-07-01,F,F
beta[616],0.282731032901348,0.2735565584118185,-1.4720449555326658,2.0458740257321715,93dd4a43-8051-720f-47cc-fa4250b969ed_PK,PK,93dd4a43-8051-720f-47cc-fa4250b969ed,"Cederqvist, Filip",Cederqvist,Filip,L,2000-08-23,F,LW
beta[617],-0.1486953501454649,-0.15985735812027252,-1.8188246176241758,1.5269055013519925,55083278-5797-8647-ed4f-5deab1f4fb43_PK,PK,55083278-5797-8647-ed4f-5deab1f4fb43,"Barron, Justin",Barron,Justin,R,2001-11-15,D,D
beta[618],-0.10968897339890514,-0.10623933694970261,-1.9244066534270403,1.713515028721359,77a3c50b-31ff-8311-b5bd-79aa901df22c_PK,PK,77a3c50b-31ff-8311-b5bd-79aa901df22c,"Farrell, Sean",Farrell,Sean,L,2001-11-02,F,F
beta[619],0.35545336062917143,0.35145538023367784,-1.301166779672596,2.0342185658108756,de965666-84cc-36f5-8129-ad04ec59d185_PK,PK,de965666-84cc-36f5-8129-ad04ec59d185,"Heineman, Emil",Heineman,Emil,L,2001-11-16,F,LW
beta[620],-0.9388707166263913,-0.9358524000459993,-2.808101957774115,0.8858685855192401,9bb10472-226c-b81a-f090-f474f37bf428_PP,PP,9bb10472-226c-b81a-f090-f474f37bf428,"LaDue, Paul",LaDue,Paul,R,1992-09-06,D,D
beta[621],0.5884665982129857,0.5783097913838146,-1.0636001582228214,2.265077967584606,e70f8783-350d-ffc7-9c50-bb5f21a9c1e9_PK,PK,e70f8783-350d-ffc7-9c50-bb5f21a9c1e9,"Mailloux, Logan",Mailloux,Logan,R,2003-04-15,D,D
beta[622],-0.008133497849010298,-0.007532094065162934,-1.9351836407791074,1.9199195755319587,d02b010f-8cb4-7c7b-9319-50dd7c95cab2_PP,PP,d02b010f-8cb4-7c7b-9319-50dd7c95cab2,"Kuefler, Daylan",Kuefler,Daylan,L,2002-02-10,F,F
beta[623],1.125303174178438,1.1139714357809707,-0.4315343341251009,2.686363060910169,080a4b83-a144-5887-3f0e-084a2fbeb039_PP,PP,080a4b83-a144-5887-3f0e-084a2fbeb039,"Asselin, Samuel",Asselin,Samuel,L,1998-07-01,F,F
beta[624],-0.13746371037626848,-0.1256168498282474,-1.9727046470512841,1.6770550127390045,e816e950-29af-f11a-16dc-9be28900788e_PK,PK,e816e950-29af-f11a-16dc-9be28900788e,"Maillet, Philippe",Maillet,Philippe,L,1992-11-07,F,C
beta[625],0.8023888102405656,0.7899470726053504,-1.0404278428638496,2.6550389241209955,47ec1584-2245-2836-a706-e0835ffee601_PK,PK,47ec1584-2245-2836-a706-e0835ffee601,"Andersson, Lias",Andersson,Lias,L,1998-10-13,F,C
beta[626],1.2181872330564512,1.2055662631316189,-0.2208063619771895,2.6640311406936346,b4551979-e2e9-bc50-39f9-d5b69609f382_PP,PP,b4551979-e2e9-bc50-39f9-d5b69609f382,"Poirier, Remi",Poirier,Remi,L,2001-10-06,G,G
beta[627],-0.6239573205222974,-0.6274610310077509,-2.1386274651366604,0.9193213489473284,7cb3042e-45eb-45ed-256b-52f95468e17e_PP,PP,7cb3042e-45eb-45ed-256b-52f95468e17e,"Stranges, Antonio",Stranges,Antonio,L,2002-02-05,F,F
beta[628],0.008559350113302895,0.008955480650716942,-1.824524528249318,1.8541460662341627,c9830dad-b858-24e2-28af-9755c724d0c9_PP,PP,c9830dad-b858-24e2-28af-9755c724d0c9,"Seminoff, Matthew",Seminoff,Matthew,R,2003-12-27,F,F
beta[629],0.3021911848907903,0.3108119723790049,-1.5320261785458842,2.1187835656165768,0ddb9eb2-2352-dab2-b22d-f0d30ee231ef_PP,PP,0ddb9eb2-2352-dab2-b22d-f0d30ee231ef,"Reedy, Scott",Reedy,Scott,R,1999-04-04,F,F
beta[630],-0.06329921090940586,-0.06644124339975738,-1.8525662171550956,1.7342177374665042,a0ee2ae4-f345-5203-c3b7-60b728f5f7fb_PP,PP,a0ee2ae4-f345-5203-c3b7-60b728f5f7fb,"Bichsel, Lian",Bichsel,Lian,L,2004-05-18,D,D
beta[631],-0.2721095707274369,-0.26846488307156224,-1.7301224960031807,1.1481148651181061,b4551979-e2e9-bc50-39f9-d5b69609f382_PK,PK,b4551979-e2e9-bc50-39f9-d5b69609f382,"Poirier, Remi",Poirier,Remi,L,2001-10-06,G,G
beta[632],0.2526077163584048,0.24771277018609406,-1.4035534760295556,1.9201521226597489,a0ee2ae4-f345-5203-c3b7-60b728f5f7fb_PK,PK,a0ee2ae4-f345-5203-c3b7-60b728f5f7fb,"Bichsel, Lian",Bichsel,Lian,L,2004-05-18,D,D
beta[633],-0.12581989110754516,-0.13253908608281711,-1.971543972421221,1.7272058423773056,93105492-11e3-ae78-6deb-24612004f134_PP,PP,93105492-11e3-ae78-6deb-24612004f134,"Crone, Hank",Crone,Hank,L,1998-02-19,F,LW
beta[634],-0.718925514776846,-0.7203312139321296,-2.535170967932914,1.0713047382554388,0ddb9eb2-2352-dab2-b22d-f0d30ee231ef_PK,PK,0ddb9eb2-2352-dab2-b22d-f0d30ee231ef,"Reedy, Scott",Reedy,Scott,R,1999-04-04,F,F
beta[635],-0.035704669343488406,-0.011742591985487327,-1.9404189690220597,1.847303869828146,7cb3042e-45eb-45ed-256b-52f95468e17e_PK,PK,7cb3042e-45eb-45ed-256b-52f95468e17e,"Stranges, Antonio",Stranges,Antonio,L,2002-02-05,F,F
beta[636],-0.24974426983242407,-0.24701092090154692,-2.1438548893678484,1.6164411347507475,cd489321-0cb6-1202-edc1-5fdf801b7738_PK,PK,cd489321-0cb6-1202-edc1-5fdf801b7738,"McDonald, Kyle",McDonald,Kyle,R,2002-02-05,F,RW
beta[637],0.5196029453687214,0.5306095996397135,-1.2824916091866543,2.3032770825589446,3aa7c517-7091-0133-341a-3abc7d3a674f_PK,PK,3aa7c517-7091-0133-341a-3abc7d3a674f,"McKenzie, Curtis",McKenzie,Curtis,L,1991-02-22,F,LW
beta[638],-1.1973862599187255,-1.1963188854056521,-2.801511077920532,0.4056438432630138,62290f70-c057-68ae-6d76-548e7fc1a2c2_PP,PP,62290f70-c057-68ae-6d76-548e7fc1a2c2,"Petrov, Matvei",Petrov,Matvei,R,2003-03-12,F,LW
beta[639],-0.4975407942179289,-0.4913284420174726,-1.9104429153297868,0.9232898691485292,bf2ac865-06ab-adb3-95eb-a4d80117aee8_PK,PK,bf2ac865-06ab-adb3-95eb-a4d80117aee8,"Schuldt, Jimmy",Schuldt,Jimmy,L,1995-05-11,D,D
beta[640],-0.08365791197995898,-0.0805944118342067,-1.6603933134309545,1.492104853634494,9108f109-2f27-6e12-5e0a-b692517acf4c_PK,PK,9108f109-2f27-6e12-5e0a-b692517acf4c,"Carrick, Connor",Carrick,Connor,R,1994-04-13,D,D
beta[641],-0.8991755908824858,-0.8907517106275082,-2.3697938677453245,0.5253787848473637,41e53b2c-3ed6-f9b5-29a4-68ffe996db5f_PP,PP,41e53b2c-3ed6-f9b5-29a4-68ffe996db5f,"Dineen, Cam",Dineen,Cam,L,1998-06-19,D,D
beta[642],0.19207163122380672,0.1977374720322757,-1.600706114065689,1.988892935000686,b4cc5f51-83da-930a-fd1c-1936be50a8f6_PP,PP,b4cc5f51-83da-930a-fd1c-1936be50a8f6,"Pickard, Calvin",Pickard,Calvin,L,1992-04-15,G,G
beta[643],-0.45144417682879867,-0.433081643088046,-1.974585177967574,1.0315896488095884,8b43652c-1ab8-e931-e045-ca9cd839d10b_PK,PK,8b43652c-1ab8-e931-e045-ca9cd839d10b,"McCormick, Max",McCormick,Max,L,1992-05-01,F,F
beta[644],-0.6616327680072474,-0.6685084804284729,-2.184177129674143,0.8649660948015755,7140c5e3-c7b4-5dbc-61bf-89b315e97277_PK,PK,7140c5e3-c7b4-5dbc-61bf-89b315e97277,"Petman, Ville",Petman,Ville,L,2000-01-18,F,F
beta[645],0.5082895718512388,0.501641246193703,-1.2396798198429666,2.275220881949729,a3992b3e-5431-d578-46ae-c846ac78852b_PP,PP,a3992b3e-5431-d578-46ae-c846ac78852b,"Hamblin, James",Hamblin,James,L,1999-04-27,F,C
beta[646],0.8199443654918922,0.8218251124462232,-0.6938078133611701,2.3453453210813637,7a3d5183-f0ac-85b6-bc44-69b7a3dd6d6d_PP,PP,7a3d5183-f0ac-85b6-bc44-69b7a3dd6d6d,"Bourgault, Xavier",Bourgault,Xavier,R,2002-10-22,F,RW
beta[647],0.7705643239061872,0.7761557929905775,-0.7132030147912407,2.2466632730961438,c3f5f9be-82e8-0347-a5ce-bbb337ec7a48_PK,PK,c3f5f9be-82e8-0347-a5ce-bbb337ec7a48,"Driedger, Chris",Driedger,Chris,L,1994-05-18,G,G
beta[648],-0.24887729133671044,-0.24496513225131022,-1.6893740644786297,1.1812240920956938,e850e12b-4214-353a-3bbe-aad41042acd5_PP,PP,e850e12b-4214-353a-3bbe-aad41042acd5,"Griffith, Seth",Griffith,Seth,R,1993-01-04,F,LW
beta[649],-0.40889215244718013,-0.41323371953625465,-1.9344513209063046,1.1133477667620126,20cda872-4fef-e379-12bd-73a003826844_PK,PK,20cda872-4fef-e379-12bd-73a003826844,"Ottavainen, Ville",Ottavainen,Ville,R,2002-08-12,D,D
beta[650],-0.2292721646155261,-0.22461201217795163,-1.8428513514042155,1.40814656182134,83cfcd84-1391-c9fa-11b5-d3ec86ed5781_PP,PP,83cfcd84-1391-c9fa-11b5-d3ec86ed5781,"Erne, Adam",Erne,Adam,L,1995-04-20,F,LW
beta[651],-0.5278144500076215,-0.5231311124028419,-1.9672238384182776,0.9267508061071299,6d76255c-3247-8cd9-1e45-d4543ce11e86_PK,PK,6d76255c-3247-8cd9-1e45-d4543ce11e86,"Hayden, John",Hayden,John,R,1995-02-14,F,F
beta[652],-0.9924254056892327,-0.9842853384620924,-2.5704294348609835,0.5513968669046642,d1008d47-7d9a-b5ce-a5c4-11335e021805_PP,PP,d1008d47-7d9a-b5ce-a5c4-11335e021805,"McKegg, Greg",McKegg,Greg,L,1992-06-17,F,F
beta[653],0.6948335078476814,0.6928745320743832,-0.7089231197701046,2.0782406846155417,0ac29755-f1de-15b2-904e-d17a9ed4fac8_PK,PK,0ac29755-f1de-15b2-904e-d17a9ed4fac8,"Fleury, Cale",Fleury,Cale,R,1998-11-19,D,D
beta[654],-1.0527038506668105,-1.0419676242960627,-2.8104111746156217,0.6814772911918912,9ef6d4ec-63a9-9da3-2580-cc0bfca09b47_PP,PP,9ef6d4ec-63a9-9da3-2580-cc0bfca09b47,"Malone, Brad",Malone,Brad,L,1989-05-20,F,C
beta[655],0.3651082355415967,0.3536272895611675,-1.0822204768327306,1.8123374248548914,f2672d3d-1839-4bbf-958e-0af6458a7c50_PP,PP,f2672d3d-1839-4bbf-958e-0af6458a7c50,"Broberg, Philip",Broberg,Philip,L,2001-06-25,D,D
beta[656],0.9769453131674408,0.9764349338583593,-0.5193730739233038,2.4548197591790824,9365e946-bed1-6103-1e8a-2e9ba06d1dc2_PK,PK,9365e946-bed1-6103-1e8a-2e9ba06d1dc2,"Winterton, Ryan",Winterton,Ryan,R,2003-09-04,F,C
beta[657],-0.2644214579961039,-0.26922934908511953,-1.7373607436790115,1.1994719117168777,3c2ab360-a121-0ed0-f646-981b7b371eda_PP,PP,3c2ab360-a121-0ed0-f646-981b7b371eda,"Gleason, Benjamin",Gleason,Benjamin,L,1998-03-25,D,D
beta[658],0.6968354402617866,0.6934410785832791,-0.7586365159581375,2.131852064834155,89d6fd61-dc6a-4969-d01a-a672c177757f_PK,PK,89d6fd61-dc6a-4969-d01a-a672c177757f,"Hughes, Cameron",Hughes,Cameron,L,1996-10-09,F,F
beta[659],-0.33465308936782684,-0.3390757366527663,-1.9011039453507304,1.2309414336554585,69c1e284-b220-e453-250a-66413a82618e_PK,PK,69c1e284-b220-e453-250a-66413a82618e,"Studenic, Marian",Studenic,Marian,L,1998-10-28,F,LW
beta[660],-0.08963703342310468,-0.09241375934346904,-1.7874450869748606,1.5903568505800272,1acdc235-915d-5342-3376-071fbe4ebfb0_PK,PK,1acdc235-915d-5342-3376-071fbe4ebfb0,"Seppala, Peetro",Seppala,Peetro,L,2000-08-17,D,D
beta[661],-0.19065691458086256,-0.19001193593737878,-1.9380408336086787,1.5452910229282788,b7040b98-e0ad-fc0e-361b-5bbecc555942_PK,PK,b7040b98-e0ad-fc0e-361b-5bbecc555942,"Evans, Ryker",Evans,Ryker,L,2001-12-13,D,D
beta[662],-0.7386514197479652,-0.7406966727243087,-2.1486455019528568,0.6947115756833736,672ffc35-8e85-ea3b-657e-edb622ab1ab6_PK,PK,672ffc35-8e85-ea3b-657e-edb622ab1ab6,"Kemp, Phil",Kemp,Phil,R,1999-02-12,D,D
beta[663],0.4209695586360671,0.41194558357168376,-1.0484996221903893,1.8924337699799831,e3640c9a-f167-a9fb-5b42-88d88654fe8a_PP,PP,e3640c9a-f167-a9fb-5b42-88d88654fe8a,"Lind, Kole",Lind,Kole,R,1998-10-16,F,F
beta[664],0.4018484224726736,0.41763836954295297,-1.203958721705335,1.990333133241919,69c1e284-b220-e453-250a-66413a82618e_PP,PP,69c1e284-b220-e453-250a-66413a82618e,"Studenic, Marian",Studenic,Marian,L,1998-10-28,F,LW
beta[665],0.5700960193509131,0.5738680061103563,-0.8760059206119292,2.0303540826280693,f2672d3d-1839-4bbf-958e-0af6458a7c50_PK,PK,f2672d3d-1839-4bbf-958e-0af6458a7c50,"Broberg, Philip",Broberg,Philip,L,2001-06-25,D,D
beta[666],-0.4333685428418627,-0.43201306642329784,-1.8575357939558146,0.9790861280527182,0ac29755-f1de-15b2-904e-d17a9ed4fac8_PP,PP,0ac29755-f1de-15b2-904e-d17a9ed4fac8,"Fleury, Cale",Fleury,Cale,R,1998-11-19,D,D
beta[667],-0.2821486364981884,-0.29835574350286176,-1.7223113708475615,1.1701673493743703,9108f109-2f27-6e12-5e0a-b692517acf4c_PP,PP,9108f109-2f27-6e12-5e0a-b692517acf4c,"Carrick, Connor",Carrick,Connor,R,1994-04-13,D,D
beta[668],-0.27096483169162583,-0.2719778723437148,-2.026351104827769,1.5064825978619272,b4cc5f51-83da-930a-fd1c-1936be50a8f6_PK,PK,b4cc5f51-83da-930a-fd1c-1936be50a8f6,"Pickard, Calvin",Pickard,Calvin,L,1992-04-15,G,G
beta[669],0.5095782728567557,0.5136807669455582,-1.0133047765418426,2.0432572840921437,8b43652c-1ab8-e931-e045-ca9cd839d10b_PP,PP,8b43652c-1ab8-e931-e045-ca9cd839d10b,"McCormick, Max",McCormick,Max,L,1992-05-01,F,F
beta[670],0.2697081305137156,0.26648302689243886,-1.1403895817557799,1.6772966567415521,d1008d47-7d9a-b5ce-a5c4-11335e021805_PK,PK,d1008d47-7d9a-b5ce-a5c4-11335e021805,"McKegg, Greg",McKegg,Greg,L,1992-06-17,F,F
beta[671],0.6539683187913349,0.6661674635998842,-0.7980960522573595,2.0835348289788582,c3f5f9be-82e8-0347-a5ce-bbb337ec7a48_PP,PP,c3f5f9be-82e8-0347-a5ce-bbb337ec7a48,"Driedger, Chris",Driedger,Chris,L,1994-05-18,G,G
beta[672],0.1302134090089169,0.127239861342848,-1.3498027892125557,1.6323347740565664,9ef6d4ec-63a9-9da3-2580-cc0bfca09b47_PK,PK,9ef6d4ec-63a9-9da3-2580-cc0bfca09b47,"Malone, Brad",Malone,Brad,L,1989-05-20,F,C
beta[673],-0.3098898478942874,-0.3183017826143002,-1.7701838872987854,1.1496838644875476,8442a8c0-dd62-152e-c0ce-60870675dd26_PK,PK,8442a8c0-dd62-152e-c0ce-60870675dd26,"Wanner, Maximus",Wanner,Maximus,R,2003-03-12,D,D
beta[674],0.5327319095776248,0.5248603037236668,-0.8689921296709772,1.9339289509064288,3081fce7-ed01-b163-8b6f-08e12202de8f_PP,PP,3081fce7-ed01-b163-8b6f-08e12202de8f,"Wright, Shane",Wright,Shane,R,2004-01-05,F,C
beta[675],-1.1812611769290264,-1.1838782710744011,-2.672657561281703,0.29749910036747834,aa62c9e1-6b63-f21c-d006-de303c37b321_PK,PK,aa62c9e1-6b63-f21c-d006-de303c37b321,"Grubbe, Jayden",Grubbe,Jayden,R,2003-01-12,F,C
beta[676],-2.1485230864601013,-2.154768165349287,-3.797263505965423,-0.5004370698053797,e5676b25-a8f8-2cb6-6c4b-c0a127f7d5a6_PK,PK,e5676b25-a8f8-2cb6-6c4b-c0a127f7d5a6,"Niemelainen, Markus",Niemelainen,Markus,L,1998-06-08,D,D
beta[677],1.9521246605370561,1.944957712640882,0.4572938566004391,3.452815904975496,f2566bc6-bfea-c074-e304-be4d0e8006e2_PK,PK,f2566bc6-bfea-c074-e304-be4d0e8006e2,"Kambeitz, Dino",Kambeitz,Dino,R,2000-01-25,F,RW
beta[678],0.3720505617908575,0.3730790093279636,-1.1324659040064455,1.8850694153767111,b7040b98-e0ad-fc0e-361b-5bbecc555942_PP,PP,b7040b98-e0ad-fc0e-361b-5bbecc555942,"Evans, Ryker",Evans,Ryker,L,2001-12-13,D,D
beta[679],1.1116628635114219,1.112132227714786,-0.2614763262175481,2.5081059168576156,89d6fd61-dc6a-4969-d01a-a672c177757f_PP,PP,89d6fd61-dc6a-4969-d01a-a672c177757f,"Hughes, Cameron",Hughes,Cameron,L,1996-10-09,F,F
beta[680],0.023927782609001556,0.0241118978076857,-1.4253493226093978,1.448530873838367,d1070fa3-193d-812d-061f-555825538779_PP,PP,d1070fa3-193d-812d-061f-555825538779,"Poturalski, Andrew",Poturalski,Andrew,R,1994-01-14,F,F
beta[681],-0.216551311434941,-0.21280641352816726,-1.7320096261175104,1.3101073336918596,f3124fb4-5a13-5eb9-b17e-591923ba6356_PP,PP,f3124fb4-5a13-5eb9-b17e-591923ba6356,"Morrison, Logan",Morrison,Logan,R,2002-07-09,F,F
beta[682],0.009646893365159158,0.01891851850019157,-1.8804711093344335,1.8920083297013672,1acdc235-915d-5342-3376-071fbe4ebfb0_PP,PP,1acdc235-915d-5342-3376-071fbe4ebfb0,"Seppala, Peetro",Seppala,Peetro,L,2000-08-17,D,D
